tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,outlet,handle,sentiment,sentiment_label
1895535073606201476,Fri Feb 28 18:02:33 +0000 2025,"Radiografía del colapso judicial en Cataluña, 'zona cero' de la multirreincidencia https://t.co/YdrDKtIOnh",0,2,0,10038,106,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895529861667569767,Fri Feb 28 17:41:50 +0000 2025,"""Tres o cuatro meses sería un tiempo razonable para los juicios rápidos"" https://t.co/QPAJSdNmGr",8,5,2,11926,96,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895525755066728695,Fri Feb 28 17:25:31 +0000 2025,"#ÚltimaHora 🔴 La UEFA multa al Madrid y le amenaza con un cierre parcial del Bernabéu por ""actitud discriminatoria"" de sus aficionados durante el partido contra el Manchester City  https://t.co/rWeicFTxfN",79,16,17,49405,204,1,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895524417993638237,Fri Feb 28 17:20:13 +0000 2025,"El Gobierno argentino corrige la norma donde llamaba ""imbéciles"" e ""idiotas"" a los discapacitados https://t.co/pOL1l9FBpC",17,3,3,12804,121,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895519216297517110,Fri Feb 28 16:59:32 +0000 2025,"Dos presidentes de empresas públicas con genética del PSOE y el ministro Planas, salpicados por la ex novia de Ábalos https://t.co/nSHtarfQzD",365,227,30,16116,141,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895513114054987847,Fri Feb 28 16:35:17 +0000 2025,Trump recibe a Zelenski en la Casa Blanca https://t.co/X9SlzVcRZU,33,10,10,14114,65,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895512939601227823,Fri Feb 28 16:34:36 +0000 2025,Sánchez impulsa la Hacienda catalana para prepararla para recaudar todos los impuestos con el concierto https://t.co/BjrDIhhM9J,11,20,18,12539,127,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895504735953952990,Fri Feb 28 16:02:00 +0000 2025,Montero aún confía en un acuerdo con las comunidades del PP para la quita de la deuda https://t.co/kRZBBxFI6H,5,2,17,12360,109,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895503377854845057,Fri Feb 28 15:56:36 +0000 2025,"Mónica García: ""No creo que los médicos estemos mal pagados, cobramos de media como un ministro"" https://t.co/21SWe7a72O",61,38,77,69426,120,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895503337027420524,Fri Feb 28 15:56:26 +0000 2025,Un fallo de WhatsApp afecta a decenas de miles de usuarios https://t.co/ltzsklzGDE,65,26,5,37052,82,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895484390202884114,Fri Feb 28 14:41:09 +0000 2025,"Podemos pide salir de la OTAN en el primer acto de Irene Montero con el partido tras conocerse las denuncias por ""violencia sexual"" a Monedero https://t.co/vTwE2RQDnT",33,11,36,17654,166,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895482841288655017,Fri Feb 28 14:35:00 +0000 2025,La hembra de lince ibérico Hubara ha dado a luz a un único cachorro en el centro de cría en cautividad de Zarza de Granadilla (Cáceres) https://t.co/eqDzrzYHoh,239,25,9,37530,159,0,0,1,elmundoes,El Mundo,elmundoes,0.34,positive
1895478898697076783,Fri Feb 28 14:19:20 +0000 2025,Detienen a varias personas en España en una operación internacional contra un grupo que generaba imágenes pornográficas de menores con IA https://t.co/tnk1oR9Lpy,32,13,5,11258,161,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895473291986411521,Fri Feb 28 13:57:03 +0000 2025,"Un incendio en una nave del polígono Cobo Calleja de Fuenlabrada causa una gran humareda
https://t.co/U78NhJVRYR https://t.co/3zOwjGzfjG",3,2,1,11186,136,0,0,2,elmundoes,El Mundo,elmundoes,0.0,neutral
1895471413080870949,Fri Feb 28 13:49:35 +0000 2025,"#ÚltimaHora🔴 La empresa pública Tragsa sacrifica a una gerente de tercer nivel para aplacar el escándalo por el trabajo 'fantasma' de Jéssica, la ex novia de Ábalos https://t.co/a9JIPb19NR",988,549,165,79038,188,1,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895470258669990096,Fri Feb 28 13:45:00 +0000 2025,Detenido un yihadista de Ecuador que odia a España y alababa los atentados de Atocha y del 11-S https://t.co/0eWTe3d2oV,1622,344,154,1181273,119,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
