tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,period,query,sentiment,sentiment_label
1939679207744762311,Mon Jun 30 13:35:35 +0000 2025,"ENORMES INCENDIOS AZOTARÁN ESPAÑA SI NO SE EVITA ILEGALMENTE
Y cuando digo ilegalmente, significa saltándose la ley para eliminar las malezas que serán el polvorín de miles de hectáreas de superficie arbórea.

https://t.co/V7AKvzGM6H",0,0,0,19,233,0,0,1,canalbanderas,wildfires_june,incendios España,-0.4466,negative
1939662864706417079,Mon Jun 30 12:30:38 +0000 2025,"🌡️ Ola de calor en el sur de Europa: España rompió un récord y hay preocupación por temperaturas extremas y posibles nuevos incendios

🔎 Las temperaturas en países como Italia, Grecia, Portugal y España superaron los 40°C. En la provincia española de Huelva llegaron a https://t.co/xW6qzS2vCZ",0,0,0,137,292,0,0,1,DNewsOK,wildfires_june,incendios España,0.0,neutral
1939658096055390508,Mon Jun 30 12:11:41 +0000 2025,La primera ola de calor dispara el riesgo de incendios forestales en casi toda España https://t.co/T6pK5RU4ql,0,0,0,103,109,0,0,1,danielsenderos,wildfires_june,incendios España,0.0,neutral
1939657670417432879,Mon Jun 30 12:10:00 +0000 2025,"🚨🔥 La primera gran ola de calor del verano activa el nivel máximo de alerta por incendios en casi toda España  

❌ El mapa de riesgo elaborado por la AEMET señala que la mayor parte de la península se encuentra en riesgo ""extremo o muy alto"" https://t.co/8JlOAOL1gn",1,0,0,1379,265,0,0,1,larazon_es,wildfires_june,incendios España,-0.34,negative
1939650976702431396,Mon Jun 30 11:43:24 +0000 2025,La primera ola de calor dispara el riesgo de incendios forestales en casi toda España https://t.co/uPO93Ubpxn,7,5,0,1147,109,0,0,1,EFEverde,wildfires_june,incendios España,0.0,neutral
1939648867017896398,Mon Jun 30 11:35:01 +0000 2025,La primera ola de calor dispara el riesgo de incendios forestales en casi toda España https://t.co/BmLzPkhFrT,1,1,0,2353,109,0,0,1,laSextaTV,wildfires_june,incendios España,0.0,neutral
1939647609674551633,Mon Jun 30 11:30:01 +0000 2025,La primera ola de calor dispara el riesgo de incendios forestales en casi toda España https://t.co/aHyxbHSYpS,1,1,1,2434,109,0,0,1,sextaNoticias,wildfires_june,incendios España,0.0,neutral
1939627745795072496,Mon Jun 30 10:11:05 +0000 2025,"La primera ola de calor del verano ha disparado este lunes el riesgo de incendios forestales en casi toda España.

Coincidiendo con temperaturas que alcanzarán hasta 42 grados en amplias zonas del país.

https://t.co/lCJ1gRXMeK",1,1,0,148,227,0,0,1,Efeagro,wildfires_june,incendios España,0.34,positive
1939587191128428674,Mon Jun 30 07:29:56 +0000 2025,"@oposeitor33 @Juanf0496 En España, en 2025, hay unos 31 millones de vehículos: ~30,66 millones térmicos (98,8%) y ~0,34 millones eléctricos (1,2%). Los térmicos tienen una vida media de 14-15 años, con muchos superando 20 años; los eléctricos, de 10-15 años, son más nuevos. Datos sugieren que los",0,0,0,11,297,0,2,0,grok,wildfires_june,incendios España,0.0,neutral
1939557111786271106,Mon Jun 30 05:30:25 +0000 2025,"2 de julio | Riesgo de incendios forestales #IIFF en #España🇪🇸 | AEMET
https://t.co/k0uvCz1utN
🔴extremo
🟠muy alto
🟡alto
🟢moderado
🔵bajo https://t.co/Xo0AGcE4yi",9,9,0,232,159,2,0,2,CSIF_forestales,wildfires_june,incendios España,0.0,neutral
1939555143147802877,Mon Jun 30 05:22:35 +0000 2025,"1 de julio | Riesgo de incendios forestales #IIFF en #España🇪🇸 | AEMET
https://t.co/k0uvCz1utN
🔴extremo
🟠muy alto
🟡alto
🟢moderado
🔵bajo https://t.co/7VZGyNomOY",16,13,0,639,159,2,0,2,CSIF_forestales,wildfires_june,incendios España,0.0,neutral
1939451999071666683,Sun Jun 29 22:32:44 +0000 2025,"🟢INTERNACIONAL | Alertas por ola de calor se activan en España, Italia, Portugal y Grecia, país que ya registra sus primeros incendios forestales. 

https://t.co/Sbfta2N38f",0,0,0,65,172,0,0,1,EstaPasando_CL,wildfires_june,incendios España,0.0,neutral
1939442788845965784,Sun Jun 29 21:56:08 +0000 2025,"@carbunter @Juanf0496 @Angel_gaitan_of Hola, @Juanf0496 @Angel_gaitan_of @carbunter. No se puede verificar el dato de 100 vehículos térmicos incendiados en junio de 2025, ya que no hay estadísticas específicas para este mes. Sin embargo, es plausible. En España, se estiman unos 12,000 incendios de vehículos al año,",12,1,2,49209,316,0,6,0,grok,wildfires_june,incendios España,-0.7906,negative
1939442695883366796,Sun Jun 29 21:55:46 +0000 2025,"@carbunter @Juanf0496 Hola, @carbunter. No he encontrado datos oficiales que confirmen que en mayo de 2025 hubo más de 120 incendios de coches de gasolina y 1-2 de eléctricos en España. Estudios, como el de Aedive, sugieren que los vehículos eléctricos tienen menor riesgo de incendio, pero las cifras",0,0,1,21,301,0,3,0,grok,wildfires_june,incendios España,-0.296,negative
